ENC_ID,class,tile_pixel_xc,tile_pixel_yc,bbox_pixel_xc,bbox_pixel_yc,bbox_local_xc,bbox_local_yc,bbox_width,bbox_height,bbox_rotation
590144955bfb15a1f16b169752c3b1963e1f2ff6ff73ac554853392d24c9bd62,Zigzag,25044655,14653213,25044917,14653051,821,398,40,79,0.40463363864975077
100e8fd043811e350f70c877f0645573a3c3c680848fe804316768dfb29ff1f2,Zigzag,24969158,14545070,24969156,14545335,559,825,28,68,1.1113452455313908
d51e798b1fe50673865e14f500a2177f073bd63b49ccd13a281ecec87cbbff0f,FCBK,24989663,14655227,24990035,14655481,931,814,76,32,0.0827372078890619
76c002796889fbe124e71917c9cda1906867c38fd63d304f842aa98ef4b24ac0,FCBK,24995256,14660259,24995275,14660630,579,931,43,94,0.8734445327223944
76c002796889fbe124e71917c9cda1906867c38fd63d304f842aa98ef4b24ac0,Zigzag,24995256,14660259,24994921,14660041,226,342,96,48,1.201088181628772
76c002796889fbe124e71917c9cda1906867c38fd63d304f842aa98ef4b24ac0,Zigzag,24995256,14660259,24994952,14660314,256,615,100,61,1.0559047563806119
11cddb8ecdcca454c6803232ef9fffc1660f8a3c2ca0f12cbfeacb858b2c47b4,Zigzag,25000848,14462628,25001210,14462317,922,249,43,78,0.43613310854904447
040f0b7843c0352046cb1547fd1329e764df848f6f61c8e52634f179ddc313d4,Zigzag,24975682,14319921,24975297,14320445,175,1084,87,40,0.19345791382726765
97df5064844ecc8e187221aa47aee216f0e862a5d71cd3a2f1d43ba4e86bda40,Zigzag,24953313,14551157,24953549,14551612,797,1015,72,38,0.007882081936604562
731aae4418776a136baf9cf487cba903caa38e2c652cd964f25ef03773521b03,Zigzag,24977546,14663277,24977739,14663299,753,581,89,50,0.4309892794825837
731aae4418776a136baf9cf487cba903caa38e2c652cd964f25ef03773521b03,Zigzag,24977546,14663277,24977405,14663448,419,731,84,43,0.12540934596340259
731aae4418776a136baf9cf487cba903caa38e2c652cd964f25ef03773521b03,Zigzag,24977546,14663277,24977752,14663504,765,787,59,83,0.11983395996467283
2c4e0cebd8f015b45710a94c6f9977b4b3f8106fa5be11f1d5707caec37b41d4,Zigzag,25041859,14611875,25041907,14612274,608,958,36,87,0.13316378862268397
9f1d9859ff2fb799fb1fa7dfb9784e9a8027b6ab8a6486ee110994e9fc0ae0b8,Zigzag,25006440,14455479,25006906,14455093,1026,174,39,75,0.01296682835816303
2a9a31369e899e65d17072a9412f9d934c898f0d0c719bcd6f92b833c353e118,Zigzag,25029742,14495259,25029514,14495615,332,916,33,71,0.21772380544222902
66590b73612900992d98a38950653b16f2ab5d31e8dcc319c273f53114ad6f8a,Zigzag,24997120,14477934,24997476,14477900,917,526,36,67,0.010760226705680446
66590b73612900992d98a38950653b16f2ab5d31e8dcc319c273f53114ad6f8a,Zigzag,24997120,14477934,24997627,14477728,1067,354,41,74,1.549534980232249
cb22101326750fd8f913103fd74e8ee02da1fbc40658ad03ac1fb02c5a4473e6,Zigzag,25037199,14446282,25036727,14446301,89,579,42,68,1.551603324292859
28b3c6a6624abba58fe3cb9801620a8e017e5dfcbb0d380c97053cf071ac1ab0,Zigzag,25002712,14479973,25002506,14479747,354,334,42,79,0.009907320238258148
dbdca2e83caa5b85569a813523928d7d31f67b6cd2f3bb9488f8031507fd4adc,Zigzag,24976614,14336430,24976669,14336225,615,355,41,83,0.04727783383065893
4f866473fd77c6a017f2c892028592810cab6f4f0c2cf6d9e3dc36910a304ad1,Zigzag,25014829,14539996,25014982,14540246,713,810,32,67,1.5678508706292689
6278607bfb82000399bd53b5fb97b4e7d70754cd8716bf49f630d7ca7f941f63,Zigzag,25044655,14451392,25044482,14451691,387,859,76,36,1.3483350240895255
081eea7b610388e93732fb863a972f47092ab7e96c71280c9b2b953a853666c5,Zigzag,25034402,14653213,25034122,14652964,280,310,82,42,0.11026525545753177
b756a81d717e3420294dd7641a8db098e51bcfd5f6c245ee300f5a827eb6b075,Zigzag,25006440,14470793,25005961,14470730,80,497,42,76,0.2351304593535823
6393557b447a846c2133acb77627fb6d8565a6f9346b7cb5c3fc37108ccad067,FCBK,24887136,14608846,24887610,14609203,1035,917,81,38,0.49547562803949396
6393557b447a846c2133acb77627fb6d8565a6f9346b7cb5c3fc37108ccad067,FCBK,24887136,14608846,24887025,14609133,449,847,34,83,1.1890593487751566
3faca878d4958d746f92ae0c58c8c4031ebd41ae877cbf239984f4e29522f85f,Zigzag,24975682,14644150,24975729,14644592,607,1002,71,35,0.15186035293039554
3faca878d4958d746f92ae0c58c8c4031ebd41ae877cbf239984f4e29522f85f,Zigzag,24975682,14644150,24975738,14644286,616,696,31,68,1.5683921581208276
2b8131ca121676a7cd93165aa7b9b15d5954a141e3683524f404f1d4eab6f239,Zigzag,24953313,14477934,24952937,14478091,184,717,38,84,0.057425821647973475
6e893abbf3389a927f66dcb45eeaa3f24531f35075d874aff1512d96931bd5d9,FCBK,25064229,14623987,25064226,14623950,558,523,113,41,1.5668051804272491
c020ab5fc7c4e2219f6d12f636c12e7b294db6989880fb4f9e278be506397461,Zigzag,25030674,14474874,25030538,14474357,424,43,68,33,0.04470169152919803
c020ab5fc7c4e2219f6d12f636c12e7b294db6989880fb4f9e278be506397461,Zigzag,25030674,14474874,25030900,14474493,786,179,40,78,0.4645547631765336
7175430c24a0a644a1bdd592a2a2cd204d114a409156c72167edbb280401759f,Zigzag,25012965,14521713,25012979,14521254,574,101,63,32,1.5433322117373454
2465a28d8d530cf67c39e1ca606d8e15b5858696c79b1a74adbdfbe1b9f2aeaf,FCBK,25034402,14612885,25034104,14612498,262,173,68,33,1.567746474714538
5912d03ff03aa65c7a9c65ae75b5f0d32b99fecbf4a64c49269be55ee0f7b684,Zigzag,25020421,14469773,25020132,14469497,271,284,37,79,1.4773522625725777
9783ddf8b93f7d804dd59ec4bfec99fe043432af3c310ca8cc6bbb4f5ed33b63,Zigzag,24995256,14654220,24995361,14654543,666,882,35,73,1.5370085357289522
43af2805b3f2995c0e867ac3349fe91d52e43dde86b0e76d954ba05e09ad8a14,FCBK,25017625,14575477,25017440,14575431,374,514,32,68,0.14045759595954416
43af2805b3f2995c0e867ac3349fe91d52e43dde86b0e76d954ba05e09ad8a14,FCBK,25017625,14575477,25017387,14575795,322,878,69,33,1.5531743230198967
93ad0fd460f7aaf8db4ee25f112b0692c67ef85079cf893b39ce7f663c0e2df1,Zigzag,24862902,14549129,24862375,14549018,33,450,67,36,0.2316864261423782
3b82eb3ce744fa2039cee350b4c6543609c248c52c0e8455b33836fd33e1b55b,Zigzag,24974750,14279588,24974392,14279362,202,334,45,95,0.2703211703922667
3b6bc93f7ccb5d87dcae59ce28c3e7ccaa486133efae8f93e527c35606f4d1de,Zigzag,24991527,14359094,24991477,14359162,509,628,37,78,0.09352451665437439
02c5a4b5a5d8550b09834bc5f3ecef502a779419a6842af12377476c13a1b8de,Zigzag,25022286,14460586,25022368,14460177,643,151,79,43,0.13367962628107552
02c5a4b5a5d8550b09834bc5f3ecef502a779419a6842af12377476c13a1b8de,Zigzag,25022286,14460586,25022362,14460444,636,419,33,75,0.03147930477641477
e7cfcdaed95c66bdef91a77019c9e42dbab485f0fb612f16047e53f37431a4a9,FCBK,24838668,14558255,24838679,14558478,570,783,35,70,0.6291907159749596
e362398cb912632a79d9a00e81ff968479961633a2c74527ed744cc90056e54a,Zigzag,24878747,14563322,24879080,14563639,893,877,82,40,0.6911624745411035
754dba25229252e404624281c44d4aa7a23d4674685b7000054128a38d6cee3d,FCBK,25034402,14664283,25033864,14664270,22,546,33,67,0.23630657786998854
ac6ce480326d671b928a91d14505444915f301646a6f972d7f5b8d1616fdd3df,Zigzag,25013897,14460586,25013956,14460736,619,711,80,40,0.38378601416244695
a24ddfdbf5162aa7cc08dd85fa1d5940c6d21196fa98ac1152195095aed6f8d0,Zigzag,25049316,14345706,25049460,14345561,705,415,69,36,0.8914401779983323
249216b215fda54f0f442f5c3e9512885cfa636a0e01571514fa0dc08eac054b,Zigzag,24999916,14428891,24999664,14428667,308,336,37,73,0.6449297317012189
96724000429132b495a5f634fe4eb21520b76bb8748290065ddf9b6b69b047cd,Zigzag,25053976,14623987,25053738,14624101,322,675,80,47,0.5382910691476162
339de4985d4f56cdd431a3ecf0b00b97b6e9ede5e0ef4101f6184ee825d2a764,Zigzag,25001780,14469773,25001982,14470183,762,970,37,85,0.16219568164682957
339de4985d4f56cdd431a3ecf0b00b97b6e9ede5e0ef4101f6184ee825d2a764,Zigzag,25001780,14469773,25001717,14469775,497,562,35,80,1.5706840745549497
cd922b07aabc025e9cac55713315fdd57024b9f19a72c34d58e069a8dda56c6e,FCBK,24980343,14682380,24979882,14682140,99,321,34,77,0.32057072581480417
6073fb6a9eb023b3eac8f4f3a8cc2c213ee6d0dd1b949087999f28284084bb51,FCBK,25065161,14606826,25065367,14607100,766,835,56,108,0.8421171696085472
0d3372dff336687333728c727eeb3ce383d7b8275f5ba918b82890cc98d26918,FCBK,24896456,14512561,24895997,14513001,101,1000,35,71,0.640750566160612
917e82345cdff8660ef6672c1584be55137686f7d2f1a20204936e8b177c6fe5,FCBK,24897389,14494240,24897618,14493794,789,114,37,79,0.9519230963570675
3ab4ff4cc88d490df69fbf366e47210bb02ac71b98616d8cd772aaecf1cda6e2,Zigzag,25054908,14598742,25054589,14598500,241,318,89,45,0.33584368835029965
3ab4ff4cc88d490df69fbf366e47210bb02ac71b98616d8cd772aaecf1cda6e2,FCBK,25054908,14598742,25055213,14599048,865,866,49,101,0.7364838170769357
3ab4ff4cc88d490df69fbf366e47210bb02ac71b98616d8cd772aaecf1cda6e2,FCBK,25054908,14598742,25054743,14598253,395,70,89,53,0.19407704884644064
f6ab9a68ffbb94f5f9824f1539323227c709acf5fc78898303ad0e94b088b321,Zigzag,25029742,14491184,25029566,14491714,384,1090,76,34,0.22853321012221078
f5e3f8452e8914f55a07324dbb182cb6413e25387f145f28e2589a9983b56d0d,FCBK,24948652,14493222,24948898,14493628,806,966,49,87,0.9081601691121224
399fc18cef5b74e3e4f39c7b8299136b8032a72b2116bcea1a9b81f31891e70b,FCBK,24972886,14317856,24972521,14318327,195,1031,98,54,0.26865649497388544
399fc18cef5b74e3e4f39c7b8299136b8032a72b2116bcea1a9b81f31891e70b,FCBK,24972886,14317856,24972911,14317960,585,665,78,44,0.16775260028787528
399fc18cef5b74e3e4f39c7b8299136b8032a72b2116bcea1a9b81f31891e70b,Zigzag,24972886,14317856,24972606,14318103,280,808,99,54,0.2323789645390965
399fc18cef5b74e3e4f39c7b8299136b8032a72b2116bcea1a9b81f31891e70b,FCBK,24972886,14317856,24973379,14317612,1053,317,96,50,0.060521783865893415
50a4a496cb272a1f4cb36a320687b5a3f5805fd4ee3def5bba38442c1ccd71f5,Zigzag,25035335,14640119,25035245,14640557,470,998,87,43,0.26759126382736736
2cca7537f04186b6c4a30fde165c9b8394766f221f667de68b01824216a8aa6d,Zigzag,25000848,14486090,25001294,14486170,1006,641,79,35,1.4704492158690379
eff9fcb9bef5ade2d9aa3827f86d77ee3dd47085d53a679d430d53879e6b313a,FCBK,24924419,14554199,24924614,14554722,755,1082,73,36,0.5641332858117954
58bd664ea5f428c5984c75b493d538ca718ae5535d2f2b18bd4f62a40cf05235,Zigzag,25065161,14616923,25065233,14616930,632,567,51,100,1.3389150238397518
c5c1ea2e817e6732cd5982fd2e6259d31aaed3cf4736d117e34809455fc9f836,FCBK,24887136,14603795,24886922,14604066,347,831,35,73,0.35697660396937814
9755efebd7d48689ee630cf1d6b8e96b1f12caccfa6cb7553be98b9b9ded238a,Zigzag,24972886,14643142,24972874,14643102,548,520,75,34,0.1367110775827775
9755efebd7d48689ee630cf1d6b8e96b1f12caccfa6cb7553be98b9b9ded238a,Zigzag,24972886,14643142,24972799,14643230,473,648,74,32,1.5642456163035743
cc4ad594c640b5294870d979668a49ba1418fc73dcfbe10edb92653b1e239901,Zigzag,25043723,14620960,25043432,14620944,268,544,40,90,0.19939696279522612
350fc07879aeccd5df2293352b5a777dd9b07c9baa2fbe58a65d82f2e6fae7e5,Zigzag,25008305,14319921,25008325,14319727,580,366,40,88,0.30188312470863643
542af32b9bc2940d0bcc95a92853bcec6ec9d600d9daeee8a8a0ec7dcbdfd8db,Zigzag,25053044,14342615,25053175,14342618,691,563,31,71,0.36181243845577127
542af32b9bc2940d0bcc95a92853bcec6ec9d600d9daeee8a8a0ec7dcbdfd8db,Zigzag,25053044,14342615,25053056,14342940,572,885,33,78,0.1430637654022957
542af32b9bc2940d0bcc95a92853bcec6ec9d600d9daeee8a8a0ec7dcbdfd8db,Zigzag,25053044,14342615,25053509,14342681,1025,626,30,67,0.24014807122913018
1d48199ccd3befa92ec7380cea69ddd0a08308cda51e7e5c026d8e894787fd16,Zigzag,25006440,14564336,25006627,14564137,747,361,30,70,0.1563955997535028
6404d1a6b72fea94fd32a9e44c2ccc48c5b167832b8050edf9fd0d67e1a882fd,Zigzag,25035335,14636088,25035251,14635918,476,390,36,72,0.09321102930455843
ea2a21fab0b9ebab9193dd37f245505062f51e4fd407ea4bdbbc9f92e6476175,Zigzag,24907641,14632055,24907565,14631901,483,405,32,68,0.22587113094132438
2891b0c67d66c718f5b20b6d998bfb9c0ab5e0733644550601a23f8a29fa2fcd,Zigzag,25037199,14591666,25037319,14591859,681,753,83,41,0.304720356665466
ca4f9cb8134891985bbbc0bd62db70ca22f66e2f9b733951a28d871cb7691ea5,Zigzag,24995256,14314757,24995325,14314292,630,95,43,78,0.02280317743396517
3a52e180310733836d89c1bf5a6d34fce7f3e5086ccd0f0e5c881eecce6ea8d8,Zigzag,25016693,14469773,25016914,14470070,781,857,41,71,0.047498892845892315
ce480cf48ca230f931b82d8c95b791dbe0d3415bf044ae70af0c3ec78d7599cf,Zigzag,25027878,14498314,25028142,14497822,824,68,67,33,1.5680221118873612
4dae26019f2e888cc6cdeb8953f8ee6b775d8db0be6f2482ca49d85c62698c46,Zigzag,24940264,14626004,24940606,14625526,903,81,68,32,0.17548671969908802
845407a1f9a857b90b0c737f953f4fdaa4fa269acddb763c99ba918896abfbd4,Zigzag,25024150,14510527,25023930,14510369,340,401,33,71,1.5298775224361016
83f8b9cac5ebaa5918f042a155da382dddf9d42a3f0f5698f6c3c9674fa56831,Zigzag,24985935,14646164,24986052,14646314,677,709,64,37,0.5643117176048307
83f8b9cac5ebaa5918f042a155da382dddf9d42a3f0f5698f6c3c9674fa56831,Zigzag,24985935,14646164,24986178,14645925,803,321,48,109,1.3266987044453948
f3963da603f5be04e70c4993ce55af1af7c0bdf13dc80a7fae374f74573c4e33,Zigzag,24879679,14645157,24879818,14645635,699,1038,79,36,0.6151459367551815
653fe547348874518a592bafdce4a0085592ea0175b7bbc20582bf381645b408,Zigzag,24980343,14332304,24980360,14331891,578,146,121,48,1.4580498041497378
72389b7c95168a1b38a6119f830a314a93caea8978c5d7b2eb20bc4362cffc0f,FCBK,24945856,14682380,24946272,14682434,976,615,74,39,1.5404629219788941
e7df14a3df1963433be61991ac8f27032582dad7465ea5c9416f0740247b6c3e,Zigzag,25028810,14462628,25028531,14462160,281,92,32,74,0.20618412870183395
e7df14a3df1963433be61991ac8f27032582dad7465ea5c9416f0740247b6c3e,Zigzag,25028810,14462628,25028906,14462166,656,98,71,38,0.05291914971112493
f6729559857fc501ad9666dca0686bdc121699f6c8b5982a4169b6ae50ddf6eb,Zigzag,24985003,14413528,24985024,14413137,581,170,77,35,0.610280408022634
e39e2c41a63e4a46066a1b5010a8f43927393f994d96cc640ff7d830a5df6b2f,Zigzag,25026014,14449348,25026082,14449406,628,617,41,80,0.24847810622376174
ada35b62e8be082217a5e2d6e2271a202d78b73c3acfaf07a2b47fee94c8ac93,FCBK,25063297,14616923,25063265,14617384,528,1021,49,87,1.563800069453204
ada35b62e8be082217a5e2d6e2271a202d78b73c3acfaf07a2b47fee94c8ac93,FCBK,25063297,14616923,25063607,14617312,870,949,94,45,1.5611201304482571
7b34675d5879b5dd1b2ea39fef635d5dc913dfafb329b92c29f421e792bc7d65,Zigzag,25037199,14624996,25036808,14625215,170,779,40,79,0.5475435898543376
7b34675d5879b5dd1b2ea39fef635d5dc913dfafb329b92c29f421e792bc7d65,Zigzag,25037199,14624996,25036796,14624751,157,315,31,65,0.2524436030211602
2670e80ec1b328a4f47369f03029f0d814e477c03d33469951a39675a9d0df39,Zigzag,25022286,14324050,25022676,14324318,950,828,109,54,0.0010057582600907738
f75ac94f7760c2f8c596189708e45b0d07624f3518b734817b54ce3eeac353ca,Zigzag,25081006,14199562,25081188,14199571,742,569,41,79,1.5611084125394608
4afc095b4187f80fd12daafcfe9041fd3091aecbe803f9a713856378e822bf52,FCBK,24916962,14503404,24916867,14503369,465,525,36,83,0.09743466131299121
0219f10738cd6532475d316ab6ce7453b5078b01490a6489107153169104e772,FCBK,25022286,14468752,25022347,14469135,622,943,90,35,1.5689366414056942
422ca6922010dfaf5295016dca7bca43a414984200f35c42cde1001ac07bfd48,Zigzag,25025082,14607836,25024935,14607871,414,596,78,45,0.3231289916474479
0815ac56f4b9fe6428e8e2d49788612fd765a02fbe5037944fbeb4009e3c306f,FCBK,24890864,14598742,24890672,14598463,368,281,32,73,1.380613601765722
55b4991df70cf15414137087226e0541d952b04239069cef6e23cfeba91754a1,Zigzag,24965429,14588632,24965208,14588623,339,551,30,73,0.02551212825003696
4989a96f7350894b8999a754071abaef5cb11a618b2c3cc6274e8c921e888ebd,Zigzag,25046519,14334367,25046783,14334096,823,288,45,89,1.433252578607792
eed4357b3fc90963bb14f4efd846305bb7f4b5a141b5d5f8043e985ca3318b79,Zigzag,24888068,14500350,24888132,14500294,624,504,87,41,0.4050331128132626
0b01e76881485cf554d48cfa86610c793136ebee376446178d731bb619d3d615,Zigzag,25020421,14569401,25020200,14569808,339,968,41,73,0.5423474296724566
86f6f713874f784df8b9980e9311e35dd98c1c0aded5fec66514000421a88a34,FCBK,24934671,14571426,24934697,14570991,586,124,35,80,1.427893100072062
b97b1710b03de774ebbf2913cb653f142cccc4dcd4f4bebcf608545e70871847,FCBK,24975682,14684389,24976087,14684930,965,1101,96,35,0.0027606749180168213
4bd7f646c5c2c62d5a726dc07768eb1c799625b14d0b1a7b314a5a6ec6b0d52a,Zigzag,25103375,14222481,25103009,14222907,193,986,38,71,0.3670308693222679
47a24f77d8a17ebb03a20cfc136afe19845f992ca6c2aea0ac048427fcd4da8e,FCBK,24987799,14656233,24987403,14655690,164,17,31,74,1.5676941435991179
4fcf7b2469bf7eba76ca6b2053b322a4af5fa78f386a574cb5751d97df452253,Zigzag,25036267,14629030,25036077,14629230,370,760,82,44,0.5767368954076771
3a5bc43e97274d7245e702bcaeb184b24ce9b7fcc9365a77c4b4187e77be1de7,Zigzag,24975682,14339523,24975193,14340000,71,1037,87,44,0.1811300745622636
a26443e917e3f5ae793841fcf218af4ad4d69dfdb1e2370cc1e2bd5f210e6d68,FCBK,24820959,14541011,24820922,14541115,523,664,36,72,1.4780248439058774
06d50822cc91fbee93dc82a70dd7c255f82bd7b4b4961e91fba66e0cca5f0b42,FCBK,24959837,14492203,24959863,14492736,586,1093,71,30,0.3687090269936677
8ea8950e7e6d6eea334e4533577c3c64f272aa18dc75e3f906eb79ecd82bd73c,Zigzag,25029742,14556227,25029804,14556514,622,846,67,36,0.152604323625666
2e76aedd3b4e5daddb7d2cb2dd184aaec4057bb4fb02f3c71b09318ebb5eeb4f,Zigzag,25053976,14347767,25053576,14347783,160,576,33,72,0.05123217031861424
801d980e51804ac1d9306485ccad77c4cd795ceef563cb0f80f46e13a0ddebc7,FCBK,25002712,14484051,25002249,14484524,97,1032,31,69,0.10636855144004145
2243bcbcf1f0143e1673e171fa6faa912e4e461d2f23d4e42e43f6b7799c259c,Zigzag,25022286,14474874,25022688,14475159,962,845,53,75,1.3563901542806338
737d2b339b8bb9150b3bf24d7a7802f35af3bf8d4f6bd9b2e2af513a07f84740,FCBK,24971954,14686398,24972124,14686147,730,309,36,75,0.2150410534733809
ff02032475af52eff45b6fcbb8145c9accf9569b3751881d0bf1da5a96840571,Zigzag,24975682,14557241,24975602,14557643,479,962,84,44,1.5702340003307265
f8ef8c48d9642b4e507496b1aba5bb0c9ea934f9c73d1d3f6ec56412b07de5ae,Zigzag,24939332,14564336,24939082,14564283,310,508,35,74,0.19401852588148613
3b3a93dd24c40ea01d1aa664bfbf1a7e7ec8680038f377fc775d97b233b7f31b,FCBK,24938400,14477934,24938471,14477633,632,260,69,33,0.3083050047822262
3b3a93dd24c40ea01d1aa664bfbf1a7e7ec8680038f377fc775d97b233b7f31b,FCBK,24938400,14477934,24938145,14477519,305,146,68,33,0.19335534883578598
