ENC_ID,class,tile_pixel_xc,tile_pixel_yc,bbox_pixel_xc,bbox_pixel_yc,bbox_local_xc,bbox_local_yc,bbox_width,bbox_height,bbox_rotation
30c77b5ad47460babf0a04f3b51f9867f059c1bbec8716a102dad160a9053b8d,FCBK,23763062,13897405,23763318,13896997,816,151,114,54,1.4741012086718634
d618aee2f047143d151192223499df081a66c7ab11fdba544bd2935bf7e8558b,Zigzag,23949476,13973176,23949764,13973182,848,566,51,104,1.5573299195848564
d618aee2f047143d151192223499df081a66c7ab11fdba544bd2935bf7e8558b,Zigzag,23949476,13973176,23949659,13973303,744,687,77,154,1.5676829583225396
d618aee2f047143d151192223499df081a66c7ab11fdba544bd2935bf7e8558b,Zigzag,23949476,13973176,23949224,13973034,308,418,41,116,0.0003277853909740591
b8b2e2e519971c1f443594aa5f8cecefc1d2176266f2a234cdf71ff50517e180,Zigzag,23907533,13904899,23907963,13904576,990,237,135,57,0.005405052920181245
b8b2e2e519971c1f443594aa5f8cecefc1d2176266f2a234cdf71ff50517e180,Zigzag,23907533,13904899,23907666,13904395,693,56,129,55,0.0011861372295988782
0300c6e0f365362d718a23c72862634682f118c4ee5efe4a67e72de3dd0e4567,Zigzag,23950408,13775705,23950350,13775674,502,529,125,56,0.11986419516542364
d8b033b24698152654869501d23439c17e5fa7f9ce40a60d5a8a6359f2ec5de0,Zigzag,23770519,13897405,23770130,13897834,171,989,61,145,1.5638670479546195
d8b033b24698152654869501d23439c17e5fa7f9ce40a60d5a8a6359f2ec5de0,Zigzag,23770519,13897405,23770270,13897904,311,1059,107,53,0.009300289078180115
3b2a3606fc9448c080d154b7b01447f7c4ad4ff7eadfacb4d055a6567adb5388,Zigzag,23893552,13926281,23893344,13926429,352,708,102,45,0.005483391468121606
757f4fce1723f8ca62f09dcd48033193914006db85910ad04d2cb0a55dcc27c8,Zigzag,23940155,13985931,23939887,13986423,292,1051,58,112,0.0025705226154419114
f6649e0163d145257777494b9d8b1e35a962b7b02392373e635450220d8d1140,Zigzag,23947612,14087453,23947657,14087058,606,164,92,53,1.5695769984898038
c704d27acfe205ce8e879b273f4fafba2dbd78f9b193ead75b86d800a70ef397,Zigzag,23928970,13985931,23928469,13985846,59,475,58,128,0.06924186793049154
c704d27acfe205ce8e879b273f4fafba2dbd78f9b193ead75b86d800a70ef397,Zigzag,23928970,13985931,23928932,13985966,522,594,64,145,0.20086071935411773
149ded009d14d4963844e7a5518c056427dc18ebca5fb7956c4c4f3e103facc4,Zigzag,23901940,13855559,23902305,13855372,925,372,56,114,0.14756738718745827
5df8aa97a67f8037ebad9b8ac42f0b98a64f0df519c1b28ad832475c1e620195,Zigzag,23970913,13837267,23971247,13837444,893,736,48,105,1.0070624485675859
d3c8e171ecae6cca9e0a35c3ecc8aeab031c03dae8d6f28292d23fed3bbfda7c,Zigzag,23994215,14015636,23993833,14015350,178,273,105,54,0.029611923267781032
b50c5ccff0a6a2c3f5081d05e1d03a0476cb7724753a322f0e489b6595c2d6e8,Zigzag,23935495,13992303,23935590,13991841,655,98,56,95,0.002201749185722945
9b7855f14957be0d00a008a33c6c39e2e66691d28c417c63c06966a45569e8d5,Zigzag,23992351,14067432,23992620,14067406,829,534,105,58,1.566445520522034
9b7855f14957be0d00a008a33c6c39e2e66691d28c417c63c06966a45569e8d5,Zigzag,23992351,14067432,23992618,14067571,827,699,50,110,0.007222968812310016
9b7855f14957be0d00a008a33c6c39e2e66691d28c417c63c06966a45569e8d5,Zigzag,23992351,14067432,23992721,14067590,930,717,91,49,1.5698462440760108
9b7855f14957be0d00a008a33c6c39e2e66691d28c417c63c06966a45569e8d5,Zigzag,23992351,14067432,23992405,14067131,614,259,78,186,1.565407420329121
1cc4909a9f385e9c3f7d075ae8b4996002dddd41d79d3b78a19c55b8dce26e0d,Zigzag,23952272,13946556,23951741,13946337,29,341,97,51,1.564627913078055
dce9e26d06f2f7982c3c5ee3ba7ab275fec977abc5fb56657f9b465ef5ce1a11,Zigzag,23962525,13798428,23962779,13797949,814,81,87,45,0.12464968758483587
dce9e26d06f2f7982c3c5ee3ba7ab275fec977abc5fb56657f9b465ef5ce1a11,Zigzag,23962525,13798428,23962321,13798042,356,174,99,53,1.5587443244397976
2069d30c97f7fdc959d5bd0d450424b55422d6dd60f4cedba6b558190c9c6a98,Zigzag,23841356,13901688,23841388,13901263,592,134,107,53,0.0025942218883260393
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23947026,13977491,906,622,108,60,0.05119615522606012
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23947013,13977956,894,1087,115,62,0.031422517027358036
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23946699,13977091,579,221,122,60,0.0013902236643323542
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23946378,13977830,258,961,57,107,1.5697148170762154
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23946284,13977732,164,862,119,73,1.5684302413244156
6e9b51b7abdee76162dada3d7cb783010d799f7c62657680d981a313df936e7f,Zigzag,23946680,13977430,23946156,13977553,36,684,112,62,1.5675167770705185
6ef962a0027fdf766cb86df47610428bb9b8b2df259f153092b08418aee8f6b3,Zigzag,23884231,14028343,23884424,14028261,753,478,90,43,1.5669423332233885
6ef962a0027fdf766cb86df47610428bb9b8b2df259f153092b08418aee8f6b3,Zigzag,23884231,14028343,23883877,14028118,206,335,57,119,1.5683129290783977
6ef962a0027fdf766cb86df47610428bb9b8b2df259f153092b08418aee8f6b3,Zigzag,23884231,14028343,23883924,14028463,253,680,88,39,0.030419555996671985
8f58a7cc06b2b2cc3c663c9efa02af1986031c99076801e147f5050663efd5f2,Zigzag,23867454,13966793,23867448,13967180,554,946,54,108,0.023832079318144274
e91cc9e51d6bda17833172af2be296b765ee7527dfb21295ad290c3f5000ec43,Zigzag,23914057,13862008,23913997,13862223,500,776,114,63,0.16362579915220213
e91cc9e51d6bda17833172af2be296b765ee7527dfb21295ad290c3f5000ec43,Zigzag,23914057,13862008,23913871,13862200,374,752,108,70,0.1654226672291922
b56a0864a0d556f24c9ddae376b5ded43b2d833b56f6e80c52def473ef43c9b3,Zigzag,23985826,13821101,23985966,13820942,699,401,97,51,0.050150261125769556
b56a0864a0d556f24c9ddae376b5ded43b2d833b56f6e80c52def473ef43c9b3,Zigzag,23985826,13821101,23985570,13821115,303,573,70,113,0.5144550450221071
b56a0864a0d556f24c9ddae376b5ded43b2d833b56f6e80c52def473ef43c9b3,Zigzag,23985826,13821101,23986122,13820980,856,439,110,59,0.01757825511231146
2a67173ed30f00e6572782f444e0e3c1bb1c9ce31787f6c79dd2f84bbe15d7d5,Zigzag,23859997,13890978,23859691,13891167,253,749,114,44,0.007426446803159679
4019a7605fd2f2de72b6823312c7ce303e8922ef439d704d38a7e5a1847384d3,Zigzag,23940155,13904899,23940258,13904389,663,49,107,55,0.057892062092251485
8f911bee04530f965668180849a73f61898c2dd531700df52249f9ea356e9301,Zigzag,23933631,14000794,23933724,14000313,654,79,100,58,0.022084186357481824
f97164bd49bf9a7e92fbc23feab40d09fdf4de4106f6e56403d2b02651735865,Zigzag,23887027,13928417,23886644,13928035,177,178,49,94,1.537146620631473
00d73c1fee40f17fe17640a3415d0c660ab5607becb4b6e09b5e7b33ba578b12,Zigzag,23935495,13915596,23935633,13915233,698,197,94,58,0.08314224140134932
628908e6a06e586b152a2aa1ee348e0d048cb5842f74e2ab197c4643569179ad,Zigzag,23942951,13926281,23943058,13926277,667,555,71,111,1.56514336790704
eb3d0ac538df14be1ba7ad81eb24d8a8b2c6fcca734c9c9f0bad49d40d07e77b,Zigzag,23984894,13829726,23984770,13829638,436,472,50,99,1.0013284630035635
eb3d0ac538df14be1ba7ad81eb24d8a8b2c6fcca734c9c9f0bad49d40d07e77b,Zigzag,23984894,13829726,23984591,13829510,256,343,96,53,1.569952770519614
8e6b2becee4d8c45bcb7e2d4ebf1916cfa769b3bce80ecf34c816d125fb995d7,Zigzag,23928038,13975303,23928261,13975518,782,775,112,52,1.5659365904377198
059b321082abc6367e2f5af7941d06f00f9966618da42946ae71d1521546a46f,Zigzag,23995147,14030459,23994864,14030062,277,162,47,83,1.4694075204086534
059b321082abc6367e2f5af7941d06f00f9966618da42946ae71d1521546a46f,Zigzag,23995147,14030459,23995162,14030119,575,220,55,105,1.5680721793158545
059b321082abc6367e2f5af7941d06f00f9966618da42946ae71d1521546a46f,Zigzag,23995147,14030459,23995060,14030086,472,187,104,59,1.5700395895711505
059b321082abc6367e2f5af7941d06f00f9966618da42946ae71d1521546a46f,Zigzag,23995147,14030459,23995270,14030049,683,149,55,110,0.0014723656692416482
3f7356b5fee9754322d0b7e5112ef1ee7d0ffed695bd8f0eb189738a66dd7f5d,Zigzag,23847880,13948688,23847686,13948907,366,779,113,61,1.569930533124512
fc6e78e9b9707d2dbbe352c4fa389f70cbba38cbe55d7acf13a46c0f77380978,Zigzag,23932699,13995488,23932337,13994991,198,63,50,97,1.569313878174104
fc6e78e9b9707d2dbbe352c4fa389f70cbba38cbe55d7acf13a46c0f77380978,Zigzag,23932699,13995488,23932654,13995189,515,261,102,57,0.29627776982526494
fc6e78e9b9707d2dbbe352c4fa389f70cbba38cbe55d7acf13a46c0f77380978,Zigzag,23932699,13995488,23932864,13995709,725,781,53,95,0.0031245004336987996
fc6e78e9b9707d2dbbe352c4fa389f70cbba38cbe55d7acf13a46c0f77380978,Zigzag,23932699,13995488,23933020,13995785,881,857,72,103,1.5643871633155118
a1d76283ffa3c4a5b3faef68b3afed2a59cb96aa835bf4ee5d010ad1be8611e5,Zigzag,23991419,14060047,23990962,14060483,103,996,55,106,0.0027936351775471047
9e2f93be0d811a323d428dc7053972a9afd8f2ca9cdd622017da5ee43e2218d2,Zigzag,23933631,13931620,23933545,13931479,474,419,52,112,0.7605091253769221
2a4d9f7a8d0f0a0b71c1e474d3680d5a9a9f066b09ff9c4aa73040016fba808b,Zigzag,23901008,13982744,23900570,13982369,121,185,47,97,1.5604530085951922
7d11661746a6b80d2cbe817b33edd5fe5958d22e41f038e7a8f17c9b61682c85,Zigzag,23930834,13972113,23930862,13972031,587,478,108,57,1.5663268766954712
134df5cdc669eeedc812e7056f04572f54c4ec8052deaa4067b3cc3f07d42baf,Zigzag,23887959,13871673,23887467,13871474,68,361,60,121,1.2822220500283084
134df5cdc669eeedc812e7056f04572f54c4ec8052deaa4067b3cc3f07d42baf,Zigzag,23887959,13871673,23887565,13871596,166,482,130,64,1.5652508264570246
ff6ab97ee63b0f04c223bbfbd922c024e7f91a30cc3f8dc51eab471b4a7b7ca9,Zigzag,23984894,13824337,23984955,13824300,620,524,64,107,0.7180490831162709
ff6ab97ee63b0f04c223bbfbd922c024e7f91a30cc3f8dc51eab471b4a7b7ca9,Zigzag,23984894,13824337,23984885,13823972,551,196,74,47,0.07715727787172222
ff6ab97ee63b0f04c223bbfbd922c024e7f91a30cc3f8dc51eab471b4a7b7ca9,Zigzag,23984894,13824337,23985082,13823997,748,220,97,56,1.5693254629248456
ff6ab97ee63b0f04c223bbfbd922c024e7f91a30cc3f8dc51eab471b4a7b7ca9,Zigzag,23984894,13824337,23985161,13823960,826,183,99,50,1.5662871955952289
f81f4246c3b3d7a546a5fd60ee804c5a0c209db2817609367be186a2b2621b9a,Zigzag,23932699,13880257,23932167,13880441,29,744,130,56,1.5028652126574824
6eafde45308f9ec976160d7738cb18b46dbf162a4d495853dae849f527dc7022,Zigzag,23908465,14048433,23908856,14048344,951,471,54,105,0.11772734128577132
6eafde45308f9ec976160d7738cb18b46dbf162a4d495853dae849f527dc7022,Zigzag,23908465,14048433,23908819,14047908,914,35,68,53,1.5527982846739776
335440139fbdf463d789fb553e02a3d15e19b36307184af571216489ca645474,Zigzag,23893552,13950820,23893594,13951152,602,892,119,58,0.2341140972130672
335440139fbdf463d789fb553e02a3d15e19b36307184af571216489ca645474,Zigzag,23893552,13950820,23893491,13950986,499,726,112,53,0.04595505836197338
cce505713d62624dab38d8777db3fa0304df1cb5136f5e909511487114d10035,Zigzag,23893552,13904899,23893162,13904473,170,134,106,44,0.034628290947757115
13de65b1246e5aad145a2b412057c2da152fc7116ce339438f015c954236e983,Zigzag,23856269,13957212,23856071,13957057,362,405,119,64,0.06038042826865906
57236a6730c8e4959639a606577ec1741311a5cc799610892381c6ad9505a17d,Zigzag,23953204,13892050,23953653,13892394,1009,904,47,104,1.546526273990732
57236a6730c8e4959639a606577ec1741311a5cc799610892381c6ad9505a17d,Zigzag,23953204,13892050,23953701,13892171,1057,682,49,99,1.5702623629963357
18295aec04ab00f3394d6987597d39515cd401516e2207f1771c2efdd270c875,Zigzag,23975574,13805991,23975584,13805634,570,203,45,72,0.9371476788922262
18295aec04ab00f3394d6987597d39515cd401516e2207f1771c2efdd270c875,Zigzag,23975574,13805991,23975322,13805463,309,32,100,59,0.7169931397440544
4947992168386d5d6455ad8836120cc97397c2caf31d461eceb8ee8d4c6e98cd,Zigzag,23985826,14030459,23985438,14030300,172,401,115,55,0.043868567355247974
cc3e135cefa5c7cc55fdc517579cb5719e2c70da31740351d4718fcfa27b9454,FCBK,23950408,13933755,23950345,13933683,497,487,57,112,1.543745933812689
30c9fe29c0ac22248ac3c92b378a303629f438837fb6f58399c3f7692d2c91fa,Zigzag,23954136,13892050,23954017,13891611,441,122,54,116,0.031658213025613856
c0f0f40cbf87806f28625b477628d12c26a48e87caf72fed4ef01471f38b9e3d,Zigzag,23887027,14008217,23886915,14008652,448,995,50,115,1.561898172960724
8c24337063788002408a845f2e29d25ce3ce39d1e5d2a0efad245ad680c9719e,Zigzag,23968117,14079028,23967657,14078561,100,93,118,64,0.011415471484461922
8c24337063788002408a845f2e29d25ce3ce39d1e5d2a0efad245ad680c9719e,Zigzag,23968117,14079028,23967658,14079034,101,566,67,134,1.5661456485832912
8c24337063788002408a845f2e29d25ce3ce39d1e5d2a0efad245ad680c9719e,Zigzag,23968117,14079028,23967813,14078752,256,284,92,86,0.6280215882564147
06491f010ef161f0f6706d768fe33da8d2f71a6b7921633835c3ed6a0c49d926,Zigzag,23884231,13928417,23883818,13927918,147,61,108,49,0.002820633493246433
7e92f1f7926beb002da180a31f242efcef3f239330df9982796dbe7e93fa4082,Zigzag,23899144,13967857,23899559,13967992,975,695,47,94,1.532361053310655
f91e04453661a28c299fc8be2f5ab981561047f9167547a9b5fc77aecf0306e7,Zigzag,23887959,13901688,23887474,13902072,75,944,62,114,0.10484910152485356
39d7ba08b7b5e0b6f3fd11742802c556c3103ee43dca7fae38eb61fdeba8671d,FCBK,23949476,13807071,23949803,13806816,887,305,109,49,0.047729942876402705
9cbf5f5ef120235063ab9264a9ff20d784396a666f2ee6f7fd175f573cff5531,Zigzag,23892620,13879185,23892375,13879163,315,538,107,59,0.28241714819486574
9cbf5f5ef120235063ab9264a9ff20d784396a666f2ee6f7fd175f573cff5531,Zigzag,23892620,13879185,23892364,13878955,304,331,124,55,1.5676147813986334
5a7f57a15b17ab10b57823a7310240a5dee096305e85692904b61ca5d1ed0a6d,Zigzag,23926174,13985931,23925891,13986250,277,878,119,61,0.38695530901769576
5a7f57a15b17ab10b57823a7310240a5dee096305e85692904b61ca5d1ed0a6d,Zigzag,23926174,13985931,23926496,13986432,882,1061,110,59,0.4791062087936993
5a7f57a15b17ab10b57823a7310240a5dee096305e85692904b61ca5d1ed0a6d,Zigzag,23926174,13985931,23926213,13986461,599,1089,90,53,1.0492783455353039
804f2ff2cb5526a87c21b2edb6d3a67d1810170c07c9feac3fbe9e8e74990b18,Zigzag,23957864,14043150,23958025,14043638,721,1048,120,56,0.00513032080600975
4d5e3441e71bccd1b8f91225fcdd8bfc30c4711bc165251fbaf09e56b2edb465,Zigzag,23913125,13858784,23913302,13858566,736,342,59,125,0.0818250003143041
ca4c37a36b7cb1b2ac8538565989043fdf1ae19f668412998f05173a19304077,Zigzag,23946680,13980618,23947075,13980116,956,57,113,57,1.5664194215433513
200b15694cb66e5615ede1634abd82c8b3fb46d2c4877927385c615d5ba84bda,Zigzag,23973710,14074813,23973431,14074692,282,439,55,117,1.5493419010532183
0e26c1ebfc7bb6cc88544393dc1d676090321bded601d549bcd4f35444e18f3c,Zigzag,23936427,13923077,23936187,13922917,320,400,58,126,0.022530099392501963
0e26c1ebfc7bb6cc88544393dc1d676090321bded601d549bcd4f35444e18f3c,Zigzag,23936427,13923077,23936121,13922766,254,249,61,137,0.026333401357136157
0e26c1ebfc7bb6cc88544393dc1d676090321bded601d549bcd4f35444e18f3c,Zigzag,23936427,13923077,23936369,13923167,502,651,63,154,0.05422231349509556
3fd37b483e4343780b36e0a42b1948b0b6877b711951e64411899ef33d30d7f9,Zigzag,23775179,13902759,23775642,13903282,1023,1084,102,51,0.0848569925706025
ce00b5e20e7583130228c78616652cca4920a98f37d8834852d1d2354639013f,Zigzag,23878639,13978493,23878656,13978973,577,1041,57,109,1.5683345006832274
81b106775f369ec438fcb46c1ad6af33ba2cf7cbe1af9a654a8b3d55389abec9,Zigzag,23887027,13980618,23887455,13980103,988,44,53,121,1.5450472874793564
81b106775f369ec438fcb46c1ad6af33ba2cf7cbe1af9a654a8b3d55389abec9,Zigzag,23887027,13980618,23887423,13980159,956,100,53,107,1.5647018157983048
22e631eb6a8245b1ef418737d9a707cd0f77db82b534b7a6555345855d8a670a,Zigzag,23996079,14063213,23996596,14063727,1076,1074,95,51,1.5659421830760092
49663b6a2de14bf4ebbb8a462364befe33d56cdbc1dae487ecc388d3f8340fb3,Zigzag,23965321,13815707,23964949,13816049,188,901,75,42,1.5304735378880614
00d7971b346826782af6de5bb8e03ef8873548c607c69490c5a970f4a7b92857,Zigzag,23769587,13860933,23769677,13861120,650,747,108,59,0.075733718400534
70009bb357100c971911e7911c5a1517d1977856656a6c29f08aca3e156706dd,Zigzag,23907533,13851258,23907796,13850937,823,239,53,99,1.2482527645340753
d75e855b7814dc30b536642e6c2cd12545c0b16922806afd658c722c0062bf3f,Zigzag,23803141,13896334,23802623,13896853,42,1079,75,62,1.56248167155556
dc716cabb6a5c17af4acdcbb4f81b7b8377671d6b7ae72e00fd3cfbd497e679c,Zigzag,23961593,13930553,23961227,13930037,194,44,86,56,1.541297290348416
bef444ed088c9084c40c980cc7b75b13901543bf17a795aff7851c91211bb65d,Zigzag,23947612,13973176,23947260,13973191,208,575,105,59,0.2651370443695617
bef444ed088c9084c40c980cc7b75b13901543bf17a795aff7851c91211bb65d,Zigzag,23947612,13973176,23947402,13973317,351,701,105,64,0.04037954336637835
036080c926c9ccb04f04d77148f29fd4246da33c42a39a84c2d721824207f647,Zigzag,23913125,13955081,23913128,13954965,562,444,95,49,1.566323680902163
374db6ee726eb1819064e63be1d9d9589ba352f1bbdb0bb8afab42c6a4080a1d,Zigzag,23832967,13915596,23832475,13915481,67,445,138,63,1.560193217230855
fb9efde78aaccefa5629e259937979c7c60bd4e82c83c115e93aeef2df5aa721,Zigzag,23982098,14028343,23981815,14028698,277,915,47,80,1.5460242681252518
7ea0eb17ecae36992ff7de9a1698e7754d96a29cd1de698394d337fe934ae0d7,Zigzag,23945748,13958277,23945817,13958645,630,928,141,71,0.03625652059050174
7ea0eb17ecae36992ff7de9a1698e7754d96a29cd1de698394d337fe934ae0d7,Zigzag,23945748,13958277,23946008,13958294,820,577,63,135,1.5701667555132017
7ea0eb17ecae36992ff7de9a1698e7754d96a29cd1de698394d337fe934ae0d7,Zigzag,23945748,13958277,23945468,13958630,280,913,134,68,1.5645662608988198
7ea0eb17ecae36992ff7de9a1698e7754d96a29cd1de698394d337fe934ae0d7,Zigzag,23945748,13958277,23946183,13958118,995,401,59,165,0.000420095229192201
99e5eaa113740c63c98b14ac1891df2c2d1f94c93f3e0f719be284efb2cd396e,Zigzag,23892620,13865230,23892959,13865145,900,475,64,120,0.732630755611809
510974df294a315d4dada0225fe7536f89b5ef1f1b07bea02505576a478bcf00,Zigzag,23942019,13963600,23941624,13963282,165,242,194,65,0.06374859883949872
ad62305df84100635b7cb8bf1bc22e9d5a60d3d92861284a7a62107e4016853d,Zigzag,23925242,14033633,23925326,14033653,644,580,98,53,1.4304851547610364
ad62305df84100635b7cb8bf1bc22e9d5a60d3d92861284a7a62107e4016853d,Zigzag,23925242,14033633,23925600,14033845,918,772,105,46,0.002354690834070778
ad62305df84100635b7cb8bf1bc22e9d5a60d3d92861284a7a62107e4016853d,Zigzag,23925242,14033633,23925125,14033764,443,691,51,92,0.005352894494113122
ad62305df84100635b7cb8bf1bc22e9d5a60d3d92861284a7a62107e4016853d,Zigzag,23925242,14033633,23925413,14033885,731,812,48,94,1.5687795149013797
4ca6256904d71a0b192a1fcfafc9bd57ec2d05ec8ba24ccbb81dcc9bc78ed7d2,Zigzag,23965321,14036806,23965245,14036679,484,433,54,101,1.527558841233024
1bdb2e1961fbf59d0302b19df2bfd16ce3ef5fec372d9321cdcb395e0ef7ccd9,Zigzag,23948544,13843727,23948637,13843722,653,556,52,108,1.5671873440436757
1bdb2e1961fbf59d0302b19df2bfd16ce3ef5fec372d9321cdcb395e0ef7ccd9,Zigzag,23948544,13843727,23948812,13844195,828,1028,89,52,1.5701112286044736
0f21ed7923e4857c391c98136c31030a97a4a87b2ed5914304c7c71bc7ae25cd,Zigzag,23891688,13910249,23891305,13910240,177,551,99,51,0.004925488348074429
e5b2b496b07ffc354f97690bb0d1cc530e9b700a659864f6f6f744005b6dbaf1,FCBK,23800345,13901688,23800566,13901175,781,47,56,116,1.4310837002160317
e40004d3621ddcb5ae276d8b24bf96089aea470a2a76c148bc065bfce85fe6f8,Zigzag,23871182,13909179,23871343,13908860,721,241,121,54,0.027099988115726264
8228466eee6e899ab85ac618aa027938d5894d26503623268b1b216c3521e51b,Zigzag,23742557,13873820,23742621,13874135,624,875,56,110,1.5699201467962605
f4f54b562aa6d583b04ad801db889920b379f1cbffd7924aba7378675bd0520d,Zigzag,23875843,14046320,23876296,14046102,1014,342,94,58,0.1345701540600844
df6f6023579768e743bb52696fbbd9857462d6cb4aeb63af039dd072b113f5cc,Zigzag,23960661,14045263,23960808,14045448,708,745,51,103,1.4606581041213615
b886932ca6cb4114d58f49cf28b4e7064cc2d170c97f03b93afb86ef7247ef4a,Zigzag,23911261,14033633,23911062,14033258,360,185,46,117,0.03807917139579516
b886932ca6cb4114d58f49cf28b4e7064cc2d170c97f03b93afb86ef7247ef4a,Zigzag,23911261,14033633,23911134,14033340,433,267,96,56,1.5669651032507086
524c595e0a79b833a96fb2e461e8c17e4243a0423b5075e996bb0057fb717acb,Zigzag,23960661,14044206,23960793,14044662,692,1016,55,111,0.0014222349126499717
70b728fd99b13b72fed7b679a1a2564332e41cebb051757a997397930926925e,Zigzag,23982098,14066378,23981933,14066051,395,234,51,96,1.565599167927607
9202f5f0c24f4763264fc4285deddc5426d5990ef3a0a7494322064a495161d9,Zigzag,23848813,13883475,23848896,13883487,643,572,95,53,1.5688583444696458
8fdb6f197454c82f8f9ad4a2a3c028e500ae54f2b5c7c2acfc9fedb39ec8901c,Zigzag,23996079,14060047,23996115,14060304,596,816,108,56,0.07255397063800663
8fdb6f197454c82f8f9ad4a2a3c028e500ae54f2b5c7c2acfc9fedb39ec8901c,Zigzag,23996079,14060047,23995803,14060017,283,529,109,53,0.029312388385363576
8fdb6f197454c82f8f9ad4a2a3c028e500ae54f2b5c7c2acfc9fedb39ec8901c,Zigzag,23996079,14060047,23996123,14060400,604,913,51,98,1.5702245461088564
8fdb6f197454c82f8f9ad4a2a3c028e500ae54f2b5c7c2acfc9fedb39ec8901c,Zigzag,23996079,14060047,23996229,14060355,710,867,91,51,1.5686709910869587
8fdb6f197454c82f8f9ad4a2a3c028e500ae54f2b5c7c2acfc9fedb39ec8901c,Zigzag,23996079,14060047,23995850,14060222,331,735,108,50,1.564324046397677
9f246da7b2d1e609d58b2a7e88669dde49f8c3d110a24a8389a0070ec58f1829,Zigzag,23861861,13887763,23861556,13887870,255,667,60,111,1.3839484120827192
b96f176ef7fc001e83587628240724d16d9591257eac14f45109e03f76ecfced,Zigzag,23994215,14068487,23994183,14068665,528,738,52,90,0.33267336152012844
a912e91b6bbee289509e07fce3c30baddd126534114ea6a98bb45a2986ff667b,Zigzag,23811530,13890978,23811381,13890672,412,254,52,107,1.5412707918955697
89de7e30ce3c88ced36a25cdfcafd9894be77c8abc030a94234afc0b23b45041,Zigzag,23928970,13980618,23929038,13980657,628,598,111,58,0.4474833013778804
c45d504da918318d44ffd1e0e29c255fcb6a2712adb72434747980dadaf4d712,Zigzag,23852541,13915596,23852648,13916090,667,1054,105,57,1.5675946745324034
